num name ra dec p0 p1 dm
1 J2050+18 312.74782291666656 18.28797938888889 5.0483 * 63.3
1 J1956+07 299.1458333333333 7.275000166666667 5.012479999999999 * 61.9
1 J2105+07 316.2991666666666 7.960250138888889 3.74663 * 52.6
1 J1938+14 294.57916666666665 14.70833336111111 2.9025100000000004 * 74.2
1 J0011+08 2.8916662499999997 8.174999916666666 2.55287 * 24.9
1 J0640-00 100.02356749999998 -0.02009025 2.40949 * 64.8
1 J1913+19 288.27916624999995 19.85833352777778 2.37616 * 94.1
1 J1749+16 267.37083291666664 16.408333499999998 2.3113200000000003 * 59.0
1 J1946+14 296.7124995833333 14.708333472222222 2.2824400000000002 * 50.3
1 J0244+14 41.21193833333333 14.456546833333332 2.12748 * 30.2
1 J0806+08 121.52468708333332 8.2858285 2.0631 * 46.2
1 J0928+06 142.18496166666665 6.235531777777778 2.06036 * 49.9
1 J1750+07 267.66666624999993 7.558333472222222 1.90881 * 55.4
1 J1917+31 289.40416666666664 31.191666861111113 1.84024 * 80.8
1 J2251+24 342.97499999999997 24.9225 1.79762 * 34.6
1 J1638+11 249.54720416666663 11.486281777777776 1.6784700000000001 * 53.7
1 J0611+04 92.9175 4.108944416666667 1.67443 * 69.9
1 J1148+08 177.02224708333333 8.554704361111112 1.62478 * 26.8
1 J0241+16* 40.324999999999996 16.078555555555557 1.5453 * 16.7
1 J1656+00 254.17083374999999 0.4416668055555556 1.49785 * 46.9
1 J1743+05 265.8166662499999 5.491666805555556 1.47364 * 56.1
1 J1531+05 232.845 5.30567 1.4198199999999999 * 31.6
1 J1941+01 295.4916666666667 1.7750000277777778 1.40473 * 133.3
1 J1738+04 264.5749995833333 4.336722361111111 1.3917899999999999 * 23.3
1 J2347+02 356.99199999999996 2.86894 1.38347 * 15.9
1 J1628+06 247.17032541666663 6.199858972222223 1.38177 * 52.2
1 J0050+03 12.629166249999999 3.808333222222222 1.36656 * 26.5
1 J2202+21 330.625 21.656299999999998 1.35727 * 17.9
1 J1726-00 261.59742666666665 -0.2544002777777778 1.30862 * 56.9
1 J1854+36 283.70899999999995 36.374 1.30022 * 59.8
1 J0608+00 92.205625 0.6596850000000001 1.07619 * 48.05
1 J1945+07 296.4779708333333 7.294187388888889 1.0739400000000001 * 62.43
1 J2151+19 327.71666624999995 19.35800002777778 1.03372 * 30.9
1 J0343+06 55.98976291666666 6.59041825 1.00764 * 46.3
1 J0354+08 58.71249999999999 8.901388888888889 0.99888 * 66.0
1 J2354+04 358.62699999999995 4.48471 0.95635 * 13.0
1 J2059+10 314.81676791666666 10.949555944444445 0.95389 * 60.7
1 J1216+31 184.04583333333332 31.09166683333333 0.8378 * 15.6
1 J0229+20 37.26359291666667 20.971100527777775 0.80688 * 26.5
1 J1807+04 271.8539104166666 4.0977911111111105 0.7988500000000001 * 52.67
1 J1537+17 234.44398958333332 17.566026583333333 0.6903400000000001 * 34.7
1 J1802+03 270.68388125 3.641694111111111 0.66426 * 77.3
1 J2329+16 352.4587066666666 16.94812636111111 0.63207 * 30.8
1 J1832+27 278.054 27.7561 0.6317 * 47.1
1 J0301+35 45.32339999999999 35.3369 0.56832 * 57.4
1 J0158+21 29.622016666666664 21.136444444444443 0.50528 * 19.6
1 J0457+23 74.27653083333333 23.634068527777778 0.50491 * 58.9
1 J0848+16* 132.221845 16.72036 0.45226 * 38.2
1 J0225+17 36.30925 17.46563036111111 0.39031 * 20.4
1 J0628+06 97.01670666666665 6.640897916666666 0.34649 * 86.53
1 J2340+08 355.14516166666664 8.633794694444443 0.3033 * 23.99
1 J1743+20 265.7541662499999 20.507111277777778 0.25258 * 19.8
1 J1937-00 294.2464020833333 -0.29874030555555553 0.24015 * 68.6
1 J2204+27 331.21479416666665 27.03545613888889 0.08469 * 35.1
1 J1411+25 212.845 25.767799999999998 0.06243 * 12.4
1 J0453+16 73.39132624999998 16.10941688888889 0.04578 * 29.2
1 J0916+06 139.038 6.92996 0.04077 * 19.2
1 J0709+05 107.39783416666666 5.0474946944444445 0.03443 * 44.3
1 J1821+01 275.47685541666664 1.7933440277777777 0.033780000000000004 * 51.78
1 J0824+00 126.06744958333331 0.4654648333333333 0.009859999999999999 * 34.6
1 J2301+20 345.38199999999995 20.7695 0.00594 * 32.4
1 J0732+23 113.11699999999998 23.349899999999998 0.00409 * 44.7
1 J0509+08 77.39810291666666 8.921635666666665 0.004059999999999999 * 38.3
1 J2212+24 333.10599999999994 24.9285 0.00391 * 25.2
1 J2234+06 338.6533029166666 6.103768333333333 0.0035800000000000003 * 10.8
1 J0154+18 13.77308333333333 18.520714277777778 0.0023599999999999997 * 19.8
1 J2116+13 319.169 13.7122 0.00221 * 30.3
1 J2055+15 313.97399999999993 15.7875 0.00216 * 40.4
